,DateTime,RealPower,EV_Power,Timestamp
4404,2019-11-16 03:00:00,41.157,0.0,1573873200000000000
4403,2019-11-16 03:15:00,40.862,0.0,1573874100000000000
4402,2019-11-16 03:30:00,39.456,0.0,1573875000000000000
4401,2019-11-16 03:45:00,39.406,0.0,1573875900000000000
4400,2019-11-16 04:00:00,40.917,0.0,1573876800000000000
4399,2019-11-16 04:15:00,41.056,0.0,1573877700000000000
4398,2019-11-16 04:30:00,39.333,0.0,1573878600000000000
4397,2019-11-16 04:45:00,39.247,0.0,1573879500000000000
4396,2019-11-16 05:00:00,41.035,0.0,1573880400000000000
4395,2019-11-16 05:15:00,40.75,0.0,1573881300000000000
4394,2019-11-16 05:30:00,39.386,0.0,1573882200000000000
4393,2019-11-16 05:45:00,39.981,0.0,1573883100000000000
4392,2019-11-16 06:00:00,40.731,0.0,1573884000000000000
4391,2019-11-16 06:15:00,41.135,0.0,1573884900000000000
4390,2019-11-16 06:30:00,39.176,0.0,1573885800000000000
4389,2019-11-16 06:45:00,40.728,0.0,1573886700000000000
4388,2019-11-16 07:00:00,40.972,0.0,1573887600000000000
4387,2019-11-16 07:15:00,37.861,0.0,1573888500000000000
4386,2019-11-16 07:30:00,37.18,1.8,1573889400000000000
4385,2019-11-16 07:45:00,39.647,5.41,1573890300000000000
4384,2019-11-16 08:00:00,39.857,5.41,1573891200000000000
4383,2019-11-16 08:15:00,37.775,5.41,1573892100000000000
4382,2019-11-16 08:30:00,37.157,5.41,1573893000000000000
4381,2019-11-16 08:45:00,35.472,3.14,1573893900000000000
4380,2019-11-16 09:00:00,36.959,0.0,1573894800000000000
4379,2019-11-16 09:15:00,38.176,0.0,1573895700000000000
4378,2019-11-16 09:30:00,37.555,0.0,1573896600000000000
4377,2019-11-16 09:45:00,37.442,0.0,1573897500000000000
4376,2019-11-16 10:00:00,36.891,3.79,1573898400000000000
4375,2019-11-16 10:15:00,36.997,6.31,1573899300000000000
4374,2019-11-16 10:30:00,37.226,6.31,1573900200000000000
4373,2019-11-16 10:45:00,38.487,11.73,1573901100000000000
4372,2019-11-16 11:00:00,38.741,11.73,1573902000000000000
4371,2019-11-16 11:15:00,38.011,11.73,1573902900000000000
4370,2019-11-16 11:30:00,38.625,11.73,1573903800000000000
4369,2019-11-16 11:45:00,38.244,11.73,1573904700000000000
4368,2019-11-16 12:00:00,37.915,11.73,1573905600000000000
4367,2019-11-16 12:15:00,36.378,9.76,1573906500000000000
4366,2019-11-16 12:30:00,34.786,3.68,1573907400000000000
4365,2019-11-16 12:45:00,37.794,0.0,1573908300000000000
4364,2019-11-16 13:00:00,37.336,0.0,1573909200000000000
4363,2019-11-16 13:15:00,37.128,0.0,1573910100000000000
4362,2019-11-16 13:30:00,37.279,1.54,1573911000000000000
4361,2019-11-16 13:45:00,37.783,1.93,1573911900000000000
4360,2019-11-16 14:00:00,37.143,1.93,1573912800000000000
4359,2019-11-16 14:15:00,37.609,1.93,1573913700000000000
4358,2019-11-16 14:30:00,36.58,1.19,1573914600000000000
4357,2019-11-16 14:45:00,37.423,0.0,1573915500000000000
4356,2019-11-16 15:00:00,36.912,0.0,1573916400000000000
4355,2019-11-16 15:15:00,37.359,0.0,1573917300000000000
4354,2019-11-16 15:30:00,37.408,0.0,1573918200000000000
4353,2019-11-16 15:45:00,37.543,0.0,1573919100000000000
4352,2019-11-16 16:00:00,37.323,4.44,1573920000000000000
4351,2019-11-16 16:15:00,39.686,6.06,1573920900000000000
4350,2019-11-16 16:30:00,41.392,6.06,1573921800000000000
4349,2019-11-16 16:45:00,41.705,6.06,1573922700000000000
4348,2019-11-16 17:00:00,41.771,6.06,1573923600000000000
4347,2019-11-16 17:15:00,42.803,6.06,1573924500000000000
4346,2019-11-16 17:30:00,42.048,6.06,1573925400000000000
4345,2019-11-16 17:45:00,41.69,6.06,1573926300000000000
4344,2019-11-16 18:00:00,41.839,8.93,1573927200000000000
4343,2019-11-16 18:15:00,41.918,9.37,1573928100000000000
4342,2019-11-16 18:30:00,41.339,9.37,1573929000000000000
4341,2019-11-16 18:45:00,39.477,9.37,1573929900000000000
4340,2019-11-16 19:00:00,40.068,5.44,1573930800000000000
4339,2019-11-16 19:15:00,41.736,3.32,1573931700000000000
4338,2019-11-16 19:30:00,41.535,2.07,1573932600000000000
4337,2019-11-16 19:45:00,40.714,0.0,1573933500000000000
4336,2019-11-16 20:00:00,41.054,0.0,1573934400000000000
4335,2019-11-16 20:15:00,40.884,0.0,1573935300000000000
4334,2019-11-16 20:30:00,40.248,0.0,1573936200000000000
4333,2019-11-16 20:45:00,40.805,0.0,1573937100000000000
4332,2019-11-16 21:00:00,42.031,0.0,1573938000000000000
4331,2019-11-16 21:15:00,42.085,0.0,1573938900000000000
4330,2019-11-16 21:30:00,40.709,0.0,1573939800000000000
4329,2019-11-16 21:45:00,41.351,0.0,1573940700000000000
4328,2019-11-16 22:00:00,41.837,0.0,1573941600000000000
4327,2019-11-16 22:15:00,41.58,0.0,1573942500000000000
4326,2019-11-16 22:30:00,42.622,0.0,1573943400000000000
4325,2019-11-16 22:45:00,42.445,0.0,1573944300000000000
4324,2019-11-16 23:00:00,42.078,0.0,1573945200000000000
4323,2019-11-16 23:15:00,42.691,0.0,1573946100000000000
4322,2019-11-16 23:30:00,41.757,0.0,1573947000000000000
4321,2019-11-16 23:45:00,43.492,0.0,1573947900000000000
4320,2019-11-17 00:00:00,41.777,0.0,1573948800000000000
4319,2019-11-17 00:15:00,43.141,0.0,1573949700000000000
4318,2019-11-17 00:30:00,41.632,0.0,1573950600000000000
4317,2019-11-17 00:45:00,41.291,0.0,1573951500000000000
4316,2019-11-17 01:00:00,43.256,0.0,1573952400000000000
4315,2019-11-17 01:15:00,42.831,0.0,1573953300000000000
4314,2019-11-17 01:30:00,41.431,0.0,1573954200000000000
4313,2019-11-17 01:45:00,41.047,0.0,1573955100000000000
4312,2019-11-17 02:00:00,42.277,0.0,1573956000000000000
4311,2019-11-17 02:15:00,42.116,0.0,1573956900000000000
4310,2019-11-17 02:30:00,40.691,0.0,1573957800000000000
4309,2019-11-17 02:45:00,41.209,0.0,1573958700000000000
4308,2019-11-17 03:00:00,41.957,0.0,1573959600000000000
4307,2019-11-17 03:15:00,41.792,0.0,1573960500000000000
4306,2019-11-17 03:30:00,40.149,0.0,1573961400000000000
4305,2019-11-17 03:45:00,40.283,0.0,1573962300000000000
4304,2019-11-17 04:00:00,41.894,0.0,1573963200000000000
4303,2019-11-17 04:15:00,41.665,0.0,1573964100000000000
4302,2019-11-17 04:30:00,40.061,0.0,1573965000000000000
4301,2019-11-17 04:45:00,40.204,0.0,1573965900000000000
4300,2019-11-17 05:00:00,41.62,0.0,1573966800000000000
4299,2019-11-17 05:15:00,41.446,0.0,1573967700000000000
4298,2019-11-17 05:30:00,40.037,0.0,1573968600000000000
4297,2019-11-17 05:45:00,39.74,0.0,1573969500000000000
4296,2019-11-17 06:00:00,41.998,0.0,1573970400000000000
4295,2019-11-17 06:15:00,41.088,0.0,1573971300000000000
4294,2019-11-17 06:30:00,41.065,0.0,1573972200000000000
4293,2019-11-17 06:45:00,40.07,0.0,1573973100000000000
4292,2019-11-17 07:00:00,40.579,0.0,1573974000000000000
4291,2019-11-17 07:15:00,39.217,0.0,1573974900000000000
4290,2019-11-17 07:30:00,39.266,0.0,1573975800000000000
4289,2019-11-17 07:45:00,37.892,0.0,1573976700000000000
4288,2019-11-17 08:00:00,37.39,0.0,1573977600000000000
4287,2019-11-17 08:15:00,37.302,0.0,1573978500000000000
4286,2019-11-17 08:30:00,37.367,0.0,1573979400000000000
4285,2019-11-17 08:45:00,37.87,0.0,1573980300000000000
4284,2019-11-17 09:00:00,36.901,3.36,1573981200000000000
4283,2019-11-17 09:15:00,37.233,6.51,1573982100000000000
4282,2019-11-17 09:30:00,37.966,9.48,1573983000000000000
4281,2019-11-17 09:45:00,38.333,9.48,1573983900000000000
4280,2019-11-17 10:00:00,38.426,9.48,1573984800000000000
4279,2019-11-17 10:15:00,38.135,9.48,1573985700000000000
4278,2019-11-17 10:30:00,38.392,9.48,1573986600000000000
4277,2019-11-17 10:45:00,37.367,9.23,1573987500000000000
4276,2019-11-17 11:00:00,37.764,6.3,1573988400000000000
4275,2019-11-17 11:15:00,37.931,6.3,1573989300000000000
4274,2019-11-17 11:30:00,37.298,6.3,1573990200000000000
4273,2019-11-17 11:45:00,38.438,6.3,1573991100000000000
4272,2019-11-17 12:00:00,37.498,6.3,1573992000000000000
4271,2019-11-17 12:15:00,38.156,6.3,1573992900000000000
4270,2019-11-17 12:30:00,38.006,6.3,1573993800000000000
4269,2019-11-17 12:45:00,38.216,9.49,1573994700000000000
4268,2019-11-17 13:00:00,39.032,11.62,1573995600000000000
4267,2019-11-17 13:15:00,38.261,20.08,1573996500000000000
4266,2019-11-17 13:30:00,37.51,19.39,1573997400000000000
4265,2019-11-17 13:45:00,38.367,19.09,1573998300000000000
4264,2019-11-17 14:00:00,39.298,20.14,1573999200000000000
4263,2019-11-17 14:15:00,39.373,20.59,1574000100000000000
4262,2019-11-17 14:30:00,39.429,20.59,1574001000000000000
4261,2019-11-17 14:45:00,39.198,20.59,1574001900000000000
4260,2019-11-17 15:00:00,36.102,25.81,1574002800000000000
4259,2019-11-17 15:15:00,37.246,23.41,1574003700000000000
4258,2019-11-17 15:30:00,38.906,21.24,1574004600000000000
4257,2019-11-17 15:45:00,38.335,21.24,1574005500000000000
4256,2019-11-17 16:00:00,38.858,21.24,1574006400000000000
4255,2019-11-17 16:15:00,39.586,21.24,1574007300000000000
4254,2019-11-17 16:30:00,41.388,21.24,1574008200000000000
4253,2019-11-17 16:45:00,41.579,21.24,1574009100000000000
4252,2019-11-17 17:00:00,41.5,21.24,1574010000000000000
4251,2019-11-17 17:15:00,41.609,21.24,1574010900000000000
4250,2019-11-17 17:30:00,37.187,17.82,1574011800000000000
4249,2019-11-17 17:45:00,37.726,14.84,1574012700000000000
4248,2019-11-17 18:00:00,40.704,7.46,1574013600000000000
4247,2019-11-17 18:15:00,41.799,8.41,1574014500000000000
4246,2019-11-17 18:30:00,41.285,9.5,1574015400000000000
4245,2019-11-17 18:45:00,41.705,4.12,1574016300000000000
4244,2019-11-17 19:00:00,40.44,6.44,1574017200000000000
4243,2019-11-17 19:15:00,41.43,6.44,1574018100000000000
4242,2019-11-17 19:30:00,40.883,3.88,1574019000000000000
4241,2019-11-17 19:45:00,40.576,3.19,1574019900000000000
4240,2019-11-17 20:00:00,41.228,3.19,1574020800000000000
4239,2019-11-17 20:15:00,42.103,3.19,1574021700000000000
4238,2019-11-17 20:30:00,40.99,3.19,1574022600000000000
4237,2019-11-17 20:45:00,40.645,3.19,1574023500000000000
4236,2019-11-17 21:00:00,41.46,3.19,1574024400000000000
4235,2019-11-17 21:15:00,42.184,3.19,1574025300000000000
4234,2019-11-17 21:30:00,40.235,2.79,1574026200000000000
4233,2019-11-17 21:45:00,41.261,0.0,1574027100000000000
4232,2019-11-17 22:00:00,41.167,0.0,1574028000000000000
4231,2019-11-17 22:15:00,41.328,0.0,1574028900000000000
4230,2019-11-17 22:30:00,41.218,0.0,1574029800000000000
4229,2019-11-17 22:45:00,41.19,0.0,1574030700000000000
4228,2019-11-17 23:00:00,41.095,0.0,1574031600000000000
4227,2019-11-17 23:15:00,40.703,0.0,1574032500000000000
4226,2019-11-17 23:30:00,40.699,0.0,1574033400000000000
4225,2019-11-17 23:45:00,41.048,0.0,1574034300000000000
4224,2019-11-18 00:00:00,41.632,0.0,1574035200000000000
4223,2019-11-18 00:15:00,40.992,0.0,1574036100000000000
4222,2019-11-18 00:30:00,41.444,0.0,1574037000000000000
4221,2019-11-18 00:45:00,41.101,0.0,1574037900000000000
4220,2019-11-18 01:00:00,40.057,0.0,1574038800000000000
4219,2019-11-18 01:15:00,40.456,0.0,1574039700000000000
4218,2019-11-18 01:30:00,40.877,0.0,1574040600000000000
4217,2019-11-18 01:45:00,40.495,0.0,1574041500000000000
4216,2019-11-18 02:00:00,39.986,0.0,1574042400000000000
4215,2019-11-18 02:15:00,40.307,0.0,1574043300000000000
4214,2019-11-18 02:30:00,40.437,0.0,1574044200000000000
4213,2019-11-18 02:45:00,40.332,0.0,1574045100000000000
4212,2019-11-18 03:00:00,39.859,0.0,1574046000000000000
4211,2019-11-18 03:15:00,39.925,0.0,1574046900000000000
4210,2019-11-18 03:30:00,39.856,0.0,1574047800000000000
4209,2019-11-18 03:45:00,39.723,0.0,1574048700000000000
4208,2019-11-18 04:00:00,39.963,0.0,1574049600000000000
4207,2019-11-18 04:15:00,40.004,0.0,1574050500000000000
4206,2019-11-18 04:30:00,40.086,0.0,1574051400000000000
4205,2019-11-18 04:45:00,39.912,0.0,1574052300000000000
4204,2019-11-18 05:00:00,40.008,0.0,1574053200000000000
4203,2019-11-18 05:15:00,40.003,0.0,1574054100000000000
4202,2019-11-18 05:30:00,39.861,0.0,1574055000000000000
4201,2019-11-18 05:45:00,40.215,0.0,1574055900000000000
4200,2019-11-18 06:00:00,40.263,0.0,1574056800000000000
4199,2019-11-18 06:15:00,40.874,0.0,1574057700000000000
4198,2019-11-18 06:30:00,40.61,0.0,1574058600000000000
4197,2019-11-18 06:45:00,41.28,0.0,1574059500000000000
4196,2019-11-18 07:00:00,41.641,0.0,1574060400000000000
4195,2019-11-18 07:15:00,45.409,0.4,1574061300000000000
4194,2019-11-18 07:30:00,50.652,6.0,1574062200000000000
4193,2019-11-18 07:45:00,53.513,8.8,1574063100000000000
4192,2019-11-18 08:00:00,51.36,10.8,1574064000000000000
4191,2019-11-18 08:15:00,44.845,5.2,1574064900000000000
4190,2019-11-18 08:30:00,43.831,8.29,1574065800000000000
4189,2019-11-18 08:45:00,43.545,14.15,1574066700000000000
4188,2019-11-18 09:00:00,42.324,24.56,1574067600000000000
4187,2019-11-18 09:15:00,43.077,29.7,1574068500000000000
4186,2019-11-18 09:30:00,44.296,29.55,1574069400000000000
4185,2019-11-18 09:45:00,43.809,30.8,1574070300000000000
4184,2019-11-18 10:00:00,44.62,34.25,1574071200000000000
4183,2019-11-18 10:15:00,41.032,32.0,1574072100000000000
4182,2019-11-18 10:30:00,42.401,32.54,1574073000000000000
4181,2019-11-18 10:45:00,44.473,27.77,1574073900000000000
4180,2019-11-18 11:00:00,44.904,27.77,1574074800000000000
4179,2019-11-18 11:15:00,45.036,24.83,1574075700000000000
4178,2019-11-18 11:30:00,42.988,26.91,1574076600000000000
4177,2019-11-18 11:45:00,41.818,27.53,1574077500000000000
4176,2019-11-18 12:00:00,40.897,23.24,1574078400000000000
4175,2019-11-18 12:15:00,37.477,27.33,1574079300000000000
4174,2019-11-18 12:30:00,38.553,25.8,1574080200000000000
4173,2019-11-18 12:45:00,41.962,21.64,1574081100000000000
4172,2019-11-18 13:00:00,42.347,20.82,1574082000000000000
4171,2019-11-18 13:15:00,39.445,22.32,1574082900000000000
4170,2019-11-18 13:30:00,42.199,14.82,1574083800000000000
4169,2019-11-18 13:45:00,41.833,14.82,1574084700000000000
4168,2019-11-18 14:00:00,42.05,15.8,1574085600000000000
4167,2019-11-18 14:15:00,41.995,14.88,1574086500000000000
4166,2019-11-18 14:30:00,42.571,14.48,1574087400000000000
4165,2019-11-18 14:45:00,41.92,14.48,1574088300000000000
4164,2019-11-18 15:00:00,41.45,14.88,1574089200000000000
4163,2019-11-18 15:15:00,42.524,14.48,1574090100000000000
4162,2019-11-18 15:30:00,41.172,14.98,1574091000000000000
4161,2019-11-18 15:45:00,38.033,16.64,1574091900000000000
4160,2019-11-18 16:00:00,38.003,15.0,1574092800000000000
4159,2019-11-18 16:15:00,39.433,13.74,1574093700000000000
4158,2019-11-18 16:30:00,40.596,14.74,1574094600000000000
4157,2019-11-18 16:45:00,39.728,16.07,1574095500000000000
4156,2019-11-18 17:00:00,39.704,17.2,1574096400000000000
4155,2019-11-18 17:15:00,40.901,10.47,1574097300000000000
4154,2019-11-18 17:30:00,40.582,6.49,1574098200000000000
4153,2019-11-18 17:45:00,40.852,6.49,1574099100000000000
4152,2019-11-18 18:00:00,40.125,10.2,1574100000000000000
4151,2019-11-18 18:15:00,39.418,11.31,1574100900000000000
4150,2019-11-18 18:30:00,40.745,9.54,1574101800000000000
4149,2019-11-18 18:45:00,41.511,11.71,1574102700000000000
4148,2019-11-18 19:00:00,42.475,12.2,1574103600000000000
4147,2019-11-18 19:15:00,41.547,9.95,1574104500000000000
4146,2019-11-18 19:30:00,41.7,5.23,1574105400000000000
4145,2019-11-18 19:45:00,41.717,8.29,1574106300000000000
4144,2019-11-18 20:00:00,42.016,12.89,1574107200000000000
4143,2019-11-18 20:15:00,42.52,13.11,1574108100000000000
4142,2019-11-18 20:30:00,42.217,15.18,1574109000000000000
4141,2019-11-18 20:45:00,43.243,19.32,1574109900000000000
4140,2019-11-18 21:00:00,42.873,16.05,1574110800000000000
4139,2019-11-18 21:15:00,43.357,9.83,1574111700000000000
4138,2019-11-18 21:30:00,40.814,3.05,1574112600000000000
4137,2019-11-18 21:45:00,41.632,0.0,1574113500000000000
4136,2019-11-18 22:00:00,41.424,0.0,1574114400000000000
4135,2019-11-18 22:15:00,41.814,0.0,1574115300000000000
4134,2019-11-18 22:30:00,41.734,0.0,1574116200000000000
4133,2019-11-18 22:45:00,40.741,0.0,1574117100000000000
4132,2019-11-18 23:00:00,41.377,0.0,1574118000000000000
4131,2019-11-18 23:15:00,40.835,0.0,1574118900000000000
4130,2019-11-18 23:30:00,41.022,0.0,1574119800000000000
4129,2019-11-18 23:45:00,41.229,0.0,1574120700000000000
4128,2019-11-19 00:00:00,40.966,0.0,1574121600000000000
4127,2019-11-19 00:15:00,40.902,0.0,1574122500000000000
4126,2019-11-19 00:30:00,40.122,0.0,1574123400000000000
4125,2019-11-19 00:45:00,39.64,0.0,1574124300000000000
4124,2019-11-19 01:00:00,39.742,0.0,1574125200000000000
4123,2019-11-19 01:15:00,39.677,0.0,1574126100000000000
4122,2019-11-19 01:30:00,39.936,0.0,1574127000000000000
4121,2019-11-19 01:45:00,40.148,0.0,1574127900000000000
4120,2019-11-19 02:00:00,39.797,0.0,1574128800000000000
4119,2019-11-19 02:15:00,39.419,0.0,1574129700000000000
4118,2019-11-19 02:30:00,39.674,0.0,1574130600000000000
4117,2019-11-19 02:45:00,39.942,0.0,1574131500000000000
4116,2019-11-19 03:00:00,39.277,0.0,1574132400000000000
4115,2019-11-19 03:15:00,39.083,0.0,1574133300000000000
4114,2019-11-19 03:30:00,38.822,0.0,1574134200000000000
4113,2019-11-19 03:45:00,38.931,0.0,1574135100000000000
4112,2019-11-19 04:00:00,38.989,0.0,1574136000000000000
4111,2019-11-19 04:15:00,39.236,0.0,1574136900000000000
4110,2019-11-19 04:30:00,39.064,0.0,1574137800000000000
4109,2019-11-19 04:45:00,38.898,0.0,1574138700000000000
4108,2019-11-19 05:00:00,39.696,0.0,1574139600000000000
4107,2019-11-19 05:15:00,39.651,0.0,1574140500000000000
4106,2019-11-19 05:30:00,39.312,0.0,1574141400000000000
4105,2019-11-19 05:45:00,39.502,0.0,1574142300000000000
4104,2019-11-19 06:00:00,39.19,0.0,1574143200000000000
4103,2019-11-19 06:15:00,40.084,0.0,1574144100000000000
4102,2019-11-19 06:30:00,40.031,0.0,1574145000000000000
4101,2019-11-19 06:45:00,39.539,1.46,1574145900000000000
4100,2019-11-19 07:00:00,40.474,3.13,1574146800000000000
4099,2019-11-19 07:15:00,41.249,5.93,1574147700000000000
4098,2019-11-19 07:30:00,41.456,9.13,1574148600000000000
4097,2019-11-19 07:45:00,39.182,11.13,1574149500000000000
4096,2019-11-19 08:00:00,38.182,15.37,1574150400000000000
4095,2019-11-19 08:15:00,37.649,15.24,1574151300000000000
4094,2019-11-19 08:30:00,38.979,24.56,1574152200000000000
4093,2019-11-19 08:45:00,39.517,30.89,1574153100000000000
4092,2019-11-19 09:00:00,40.78,30.83,1574154000000000000
4091,2019-11-19 09:15:00,40.521,29.23,1574154900000000000
4090,2019-11-19 09:30:00,41.285,28.83,1574155800000000000
4089,2019-11-19 09:45:00,39.053,27.86,1574156700000000000
4088,2019-11-19 10:00:00,38.026,24.37,1574157600000000000
4087,2019-11-19 10:15:00,40.14,20.46,1574158500000000000
4086,2019-11-19 10:30:00,39.079,22.39,1574159400000000000
4085,2019-11-19 10:45:00,39.077,25.74,1574160300000000000
4084,2019-11-19 11:00:00,40.351,27.9,1574161200000000000
4083,2019-11-19 11:15:00,37.889,24.22,1574162100000000000
4082,2019-11-19 11:30:00,36.714,21.35,1574163000000000000
4081,2019-11-19 11:45:00,40.166,19.39,1574163900000000000
4080,2019-11-19 12:00:00,43.779,21.5,1574164800000000000
4079,2019-11-19 12:15:00,42.833,20.47,1574165700000000000
4078,2019-11-19 12:30:00,43.288,17.91,1574166600000000000
4077,2019-11-19 12:45:00,38.916,15.86,1574167500000000000
4076,2019-11-19 13:00:00,40.451,11.89,1574168400000000000
4075,2019-11-19 13:15:00,42.098,11.68,1574169300000000000
4074,2019-11-19 13:30:00,41.931,16.48,1574170200000000000
4073,2019-11-19 13:45:00,41.006,13.5,1574171100000000000
4072,2019-11-19 14:00:00,41.8,13.92,1574172000000000000
4071,2019-11-19 14:15:00,41.186,14.46,1574172900000000000
4070,2019-11-19 14:30:00,42.373,12.34,1574173800000000000
4069,2019-11-19 14:45:00,44.998,8.64,1574174700000000000
4068,2019-11-19 15:00:00,44.612,8.64,1574175600000000000
4067,2019-11-19 15:15:00,45.016,8.64,1574176500000000000
4066,2019-11-19 15:30:00,45.582,15.72,1574177400000000000
4065,2019-11-19 15:45:00,46.854,20.54,1574178300000000000
4064,2019-11-19 16:00:00,47.43,23.62,1574179200000000000
4063,2019-11-19 16:15:00,47.357,18.42,1574180100000000000
4062,2019-11-19 16:30:00,48.781,17.8,1574181000000000000
4061,2019-11-19 16:45:00,48.139,19.67,1574181900000000000
4060,2019-11-19 17:00:00,45.349,18.75,1574182800000000000
4059,2019-11-19 17:15:00,43.488,13.48,1574183700000000000
4058,2019-11-19 17:30:00,43.339,13.48,1574184600000000000
4057,2019-11-19 17:45:00,43.79,13.48,1574185500000000000
4056,2019-11-19 18:00:00,43.759,13.48,1574186400000000000
4055,2019-11-19 18:15:00,42.283,13.48,1574187300000000000
4054,2019-11-19 18:30:00,41.112,7.75,1574188200000000000
4053,2019-11-19 18:45:00,40.122,7.31,1574189100000000000
4052,2019-11-19 19:00:00,39.431,7.31,1574190000000000000
4051,2019-11-19 19:15:00,38.644,7.31,1574190900000000000
4050,2019-11-19 19:30:00,37.951,7.31,1574191800000000000
4049,2019-11-19 19:45:00,41.044,6.71,1574192700000000000
4048,2019-11-19 20:00:00,43.06,6.12,1574193600000000000
4047,2019-11-19 20:15:00,45.144,8.63,1574194500000000000
4046,2019-11-19 20:30:00,45.384,6.07,1574195400000000000
4045,2019-11-19 20:45:00,42.56,6.07,1574196300000000000
4044,2019-11-19 21:00:00,39.298,6.07,1574197200000000000
4043,2019-11-19 21:15:00,39.191,6.07,1574198100000000000
4042,2019-11-19 21:30:00,39.227,5.13,1574199000000000000
4041,2019-11-19 21:45:00,39.475,1.77,1574199900000000000
4040,2019-11-19 22:00:00,41.245,0.0,1574200800000000000
4039,2019-11-19 22:15:00,41.545,0.0,1574201700000000000
4038,2019-11-19 22:30:00,40.459,0.0,1574202600000000000
4037,2019-11-19 22:45:00,40.444,0.0,1574203500000000000
4036,2019-11-19 23:00:00,40.117,0.0,1574204400000000000
4035,2019-11-19 23:15:00,40.536,0.0,1574205300000000000
4034,2019-11-19 23:30:00,40.349,0.0,1574206200000000000
4033,2019-11-19 23:45:00,40.232,0.0,1574207100000000000
4032,2019-11-20 00:00:00,40.375,0.0,1574208000000000000
4031,2019-11-20 00:15:00,40.467,0.0,1574208900000000000
4030,2019-11-20 00:30:00,40.585,0.0,1574209800000000000
4029,2019-11-20 00:45:00,39.957,0.0,1574210700000000000
4028,2019-11-20 01:00:00,40.66,0.0,1574211600000000000
4027,2019-11-20 01:15:00,40.348,0.0,1574212500000000000
4026,2019-11-20 01:30:00,39.646,0.0,1574213400000000000
4025,2019-11-20 01:45:00,40.206,0.0,1574214300000000000
4024,2019-11-20 02:00:00,40.248,0.0,1574215200000000000
4023,2019-11-20 02:15:00,39.552,0.0,1574216100000000000
4022,2019-11-20 02:30:00,40.084,0.0,1574217000000000000
4021,2019-11-20 02:45:00,39.877,0.0,1574217900000000000
4020,2019-11-20 03:00:00,39.451,0.0,1574218800000000000
4019,2019-11-20 03:15:00,39.724,0.0,1574219700000000000
4018,2019-11-20 03:30:00,39.388,0.0,1574220600000000000
4017,2019-11-20 03:45:00,39.522,0.0,1574221500000000000
4016,2019-11-20 04:00:00,39.931,0.0,1574222400000000000
4015,2019-11-20 04:15:00,39.776,0.0,1574223300000000000
4014,2019-11-20 04:30:00,39.486,0.0,1574224200000000000
4013,2019-11-20 04:45:00,39.344,0.0,1574225100000000000
4012,2019-11-20 05:00:00,39.591,0.0,1574226000000000000
4011,2019-11-20 05:15:00,39.851,0.0,1574226900000000000
4010,2019-11-20 05:30:00,39.608,0.0,1574227800000000000
4009,2019-11-20 05:45:00,40.057,0.0,1574228700000000000
4008,2019-11-20 06:00:00,39.085,0.75,1574229600000000000
4007,2019-11-20 06:15:00,41.277,5.63,1574230500000000000
4006,2019-11-20 06:30:00,41.495,5.63,1574231400000000000
4005,2019-11-20 06:45:00,41.428,5.63,1574232300000000000
4004,2019-11-20 07:00:00,41.8,5.63,1574233200000000000
4003,2019-11-20 07:15:00,41.819,6.43,1574234100000000000
4002,2019-11-20 07:30:00,42.526,11.23,1574235000000000000
4001,2019-11-20 07:45:00,41.672,13.6,1574235900000000000
4000,2019-11-20 08:00:00,37.541,26.17,1574236800000000000
3999,2019-11-20 08:15:00,44.007,18.16,1574237700000000000
3998,2019-11-20 08:30:00,43.34,25.71,1574238600000000000
3997,2019-11-20 08:45:00,40.542,25.31,1574239500000000000
3996,2019-11-20 09:00:00,38.512,36.44,1574240400000000000
3995,2019-11-20 09:15:00,41.457,46.79,1574241300000000000
3994,2019-11-20 09:30:00,43.134,40.25,1574242200000000000
3993,2019-11-20 09:45:00,43.048,40.54,1574243100000000000
3992,2019-11-20 10:00:00,41.364,38.64,1574244000000000000
3991,2019-11-20 10:15:00,39.257,36.69,1574244900000000000
3990,2019-11-20 10:30:00,37.343,37.05,1574245800000000000
3989,2019-11-20 10:45:00,37.13,36.65,1574246700000000000
3988,2019-11-20 11:00:00,38.131,34.65,1574247600000000000
3987,2019-11-20 11:15:00,39.281,30.34,1574248500000000000
3986,2019-11-20 11:30:00,38.827,23.94,1574249400000000000
3985,2019-11-20 11:45:00,36.274,23.39,1574250300000000000
3984,2019-11-20 12:00:00,35.276,16.05,1574251200000000000
3983,2019-11-20 12:15:00,38.181,16.03,1574252100000000000
3982,2019-11-20 12:30:00,37.094,14.83,1574253000000000000
3981,2019-11-20 12:45:00,34.583,16.32,1574253900000000000
3980,2019-11-20 13:00:00,36.555,14.83,1574254800000000000
3979,2019-11-20 13:15:00,35.912,16.63,1574255700000000000
3978,2019-11-20 13:30:00,38.113,17.94,1574256600000000000
3977,2019-11-20 13:45:00,39.225,17.54,1574257500000000000
3976,2019-11-20 14:00:00,38.26,21.63,1574258400000000000
3975,2019-11-20 14:15:00,38.041,22.83,1574259300000000000
3974,2019-11-20 14:30:00,38.897,23.98,1574260200000000000
3973,2019-11-20 14:45:00,40.722,18.68,1574261100000000000
3972,2019-11-20 15:00:00,37.794,16.03,1574262000000000000
3971,2019-11-20 15:15:00,37.634,16.43,1574262900000000000
3970,2019-11-20 15:30:00,37.078,17.9,1574263800000000000
3969,2019-11-20 15:45:00,36.193,19.97,1574264700000000000
