Date;Min Temp (C);Max Temp (C);Avg Temp (C)
20/02/1950;11.1;15.6;13.35
21/02/1950;10;16.7;13.35
22/02/1950;7.8;16.7;12.25
23/02/1950;11.1;16.1;13.6
24/02/1950;10.6;15.6;13.1
25/02/1950;8.9;16.7;12.8
26/02/1950;8.9;13.9;11.4
27/02/1950;11.1;19.4;15.25
28/02/1950;8.9;19.4;14.15
1/03/1950;12.8;16.7;14.75
2/03/1950;12.2;17.8;15
3/03/1950;12.2;17.8;15
4/03/1950;10.6;18.3;14.45
5/03/1950;10.6;18.3;14.45
6/03/1950;10.6;17.8;14.2
7/03/1950;8.9;18.3;13.6
8/03/1950;10;18.9;14.45
9/03/1950;8.9;17.8;13.35
10/03/1950;10;18.3;14.15
11/03/1950;10;16.1;13.05
12/03/1950;7.8;20;13.9
13/03/1950;6.1;18.9;12.5
14/03/1950;6.1;16.7;11.4
15/03/1950;10;16.7;13.35
16/03/1950;8.9;17.8;13.35
17/03/1950;10;17.2;13.6
18/03/1950;11.1;18.3;14.7
19/03/1950;9.4;22.8;16.1
20/03/1950;11.7;19.4;15.55
21/03/1950;10.6;21.7;16.15
22/03/1950;11.1;19.4;15.25
23/03/1950;12.8;18.9;15.85
24/03/1950;11.1;17.2;14.15
25/03/1950;9.4;15;12.2
26/03/1950;11.7;15.6;13.65
27/03/1950;10.6;17.8;14.2
28/03/1950;8.9;18.9;13.9
29/03/1950;10.6;28.9;19.75
30/03/1950;13.3;25.6;19.45
31/03/1950;11.1;22.2;16.65
1/04/1950;11.1;23.3;17.2
2/04/1950;10.6;21.1;15.85
3/04/1950;11.1;17.8;14.45
4/04/1950;12.8;16.7;14.75
5/04/1950;12.8;21.1;16.95
6/04/1950;11.7;21.1;16.4
7/04/1950;11.1;16.1;13.6
8/04/1950;10;18.3;14.15
9/04/1950;10;16.7;13.35
10/04/1950;8.3;20;14.15
11/04/1950;9.4;21.1;15.25
12/04/1950;10;22.2;16.1
13/04/1950;12.2;18.9;15.55
14/04/1950;11.1;19.4;15.25
15/04/1950;10;24.4;17.2
16/04/1950;11.1;25.6;18.35
17/04/1950;12.8;26.1;19.45
18/04/1950;12.8;19.4;16.1
19/04/1950;13.9;20;16.95
20/04/1950;13.9;18.9;16.4
21/04/1950;13.3;16.7;15
22/04/1950;14.4;18.9;16.65
23/04/1950;12.8;19.4;16.1
24/04/1950;14.4;17.8;16.1
25/04/1950;14.4;19.4;16.9
26/04/1950;14.4;17.8;16.1
27/04/1950;13.9;17.8;15.85
28/04/1950;12.8;17.2;15
29/04/1950;11.7;19.4;15.55
30/04/1950;13.9;18.3;16.1
1/05/1950;12.2;18.3;15.25
2/05/1950;12.8;18.9;15.85
3/05/1950;12.2;17.2;14.7
4/05/1950;10.6;18.3;14.45
5/05/1950;8.9;20;14.45
6/05/1950;11.7;20;15.85
7/05/1950;12.2;18.9;15.55
8/05/1950;10;22.2;16.1
9/05/1950;10.6;22.2;16.4
10/05/1950;11.1;22.8;16.95
11/05/1950;12.8;22.2;17.5
12/05/1950;12.8;19.4;16.1
13/05/1950;13.3;19.4;16.35
14/05/1950;14.4;18.3;16.35
15/05/1950;15;20;17.5
16/05/1950;14.4;16.1;15.25
17/05/1950;13.9;18.3;16.1
18/05/1950;13.3;18.9;16.1
19/05/1950;13.9;18.9;16.4
20/05/1950;11.7;20;15.85
21/05/1950;14.4;16.7;15.55
22/05/1950;13.9;16.7;15.3
23/05/1950;15;20;17.5
24/05/1950;13.3;20;16.65
25/05/1950;11.7;20;15.85
26/05/1950;14.4;19.4;16.9
27/05/1950;14.4;20.6;17.5
28/05/1950;13.9;17.2;15.55
29/05/1950;14.4;18.9;16.65
30/05/1950;13.3;20.6;16.95
31/05/1950;15.6;20;17.8
1/06/1950;15;18.9;16.95
2/06/1950;14.4;18.9;16.65
3/06/1950;14.4;20;17.2
4/06/1950;14.4;21.7;18.05
5/06/1950;14.4;18.3;16.35
6/06/1950;14.4;18.3;16.35
7/06/1950;12.8;20.6;16.7
8/06/1950;11.1;22.8;16.95
9/06/1950;12.2;23.9;18.05
10/06/1950;15;22.2;18.6
11/06/1950;15;21.1;18.05
12/06/1950;13.9;20.6;17.25
13/06/1950;13.9;20.6;17.25
14/06/1950;14.4;20.6;17.5
15/06/1950;15;21.1;18.05
16/06/1950;15;19.4;17.2
17/06/1950;15.6;20.6;18.1
18/06/1950;15;21.1;18.05
19/06/1950;15;18.9;16.95
20/06/1950;15;21.1;18.05
21/06/1950;15.6;21.7;18.65
22/06/1950;15.6;20;17.8
23/06/1950;15.6;20.6;18.1
24/06/1950;15;21.7;18.35
25/06/1950;13.3;21.7;17.5
26/06/1950;15.6;22.2;18.9
27/06/1950;14.4;22.2;18.3
28/06/1950;13.3;24.4;18.85
29/06/1950;15.6;23.9;19.75
30/06/1950;15.6;26.1;20.85
1/07/1950;16.7;25.6;21.15
2/07/1950;16.1;22.8;19.45
3/07/1950;16.1;22.2;19.15
4/07/1950;16.7;25;20.85
5/07/1950;17.8;22.8;20.3
6/07/1950;19.4;27.8;23.6
7/07/1950;17.8;27.2;22.5
8/07/1950;18.3;27.2;22.75
9/07/1950;19.4;25;22.2
10/07/1950;17.8;23.9;20.85
11/07/1950;17.8;24.4;21.1
12/07/1950;17.8;23.3;20.55
13/07/1950;16.7;22.2;19.45
14/07/1950;17.2;24.4;20.8
15/07/1950;17.2;21.1;19.15
16/07/1950;18.3;22.2;20.25
17/07/1950;18.3;22.8;20.55
18/07/1950;16.7;23.9;20.3
19/07/1950;16.7;23.3;20
20/07/1950;17.8;23.9;20.85
21/07/1950;17.8;23.9;20.85
22/07/1950;18.3;25.6;21.95
23/07/1950;18.3;25;21.65
24/07/1950;18.3;25;21.65
25/07/1950;18.3;25;21.65
26/07/1950;17.8;25;21.4
27/07/1950;17.2;24.4;20.8
28/07/1950;17.8;23.3;20.55
29/07/1950;17.8;23.9;20.85
30/07/1950;17.8;23.3;20.55
31/07/1950;17.2;22.8;20
1/08/1950;17.2;23.3;20.25
2/08/1950;15.6;24.4;20
3/08/1950;17.8;22.8;20.3
4/08/1950;16.7;23.3;20
5/08/1950;16.7;23.9;20.3
6/08/1950;14.4;23.3;18.85
7/08/1950;15.6;24.4;20
8/08/1950;16.1;27.2;21.65
9/08/1950;17.8;27.2;22.5
10/08/1950;17.2;25;21.1
11/08/1950;16.1;22.8;19.45
12/08/1950;16.7;22.8;19.75
13/08/1950;15.6;22.2;18.9
14/08/1950;15.6;23.3;19.45
15/08/1950;15.6;23.9;19.75
16/08/1950;15.6;25.6;20.6
