Power Building,day,Hour,month,minute
54.588,17,13,6,0
58.881,17,12,6,45
56.993,17,12,6,30
57.425,17,12,6,15
54.26,17,12,6,0
59.199,17,11,6,45
49.559,17,11,6,30
51.25,17,11,6,15
58.608,17,11,6,0
54.152,17,10,6,45
50.547,17,10,6,30
51.489,17,10,6,15
54.836,17,10,6,0
52.631,17,9,6,45
52.129,17,9,6,30
54.1,17,9,6,15
52.821,17,9,6,0
52.877,17,8,6,45
51.947,17,8,6,30
51.821,17,8,6,15
55.078,17,8,6,0
50.091,17,7,6,45
54.027,17,7,6,30
51.984,17,7,6,15
51.661,17,7,6,0
52.487,17,6,6,45
44.76,17,6,6,30
52.635,17,6,6,15
52.785,17,6,6,0
52.416,17,5,6,45
51.63,17,5,6,30
51.398,17,5,6,15
51.165,17,5,6,0
50.641,17,4,6,45
50.488,17,4,6,30
51.084,17,4,6,15
51.457,17,4,6,0
51.755,17,3,6,45
51.053,17,3,6,30
51.066,17,3,6,15
51.925,17,3,6,0
51.488,17,2,6,45
52.062,17,2,6,30
51.301,17,2,6,15
52.313,17,2,6,0
51.958,17,1,6,45
52.623,17,1,6,30
52.645,17,1,6,15
53.196,17,1,6,0
52.245,17,0,6,45
53.065,17,0,6,30
52.126,17,0,6,15
52.796,17,0,6,0
52.762,16,23,6,45
52.415,16,23,6,30
53.177,16,23,6,15
52.764,16,23,6,0
53.898,16,22,6,45
53.97,16,22,6,30
55.828,16,22,6,15
54.601,16,22,6,0
54.98,16,21,6,45
54.866,16,21,6,30
55.686,16,21,6,15
57.226,16,21,6,0
54.65,16,20,6,45
59.19,16,20,6,30
53.066,16,20,6,15
56.737,16,20,6,0
53.275,16,19,6,45
54.478,16,19,6,30
55.125,16,19,6,15
52.918,16,19,6,0
54.265,16,18,6,45
52.51,16,18,6,30
54.864,16,18,6,15
54.13,16,18,6,0
52.728,16,17,6,45
55.15,16,17,6,30
53.307,16,17,6,15
53.671,16,17,6,0
54.758,16,16,6,45
52.946,16,16,6,30
55.391,16,16,6,15
56.016,16,16,6,0
55.429,16,15,6,45
53.716,16,15,6,30
54.483,16,15,6,15
52.009,16,15,6,0
54.392,16,14,6,45
53.715,16,14,6,30
53.151,16,14,6,15
55.599,16,14,6,0
53.37,16,13,6,45
53.921,16,13,6,30
54.734,16,13,6,15
53.432,16,13,6,0
56.137,16,12,6,45
55.907,16,12,6,30
57.993,16,12,6,15
58.266,16,12,6,0
55.578,16,11,6,45
57.293,16,11,6,30
49.621,16,11,6,15
53.233,16,11,6,0
53.253,16,10,6,45
52.366,16,10,6,30
53.422,16,10,6,15
52.152,16,10,6,0
53.045,16,9,6,45
51.695,16,9,6,30
53.453,16,9,6,15
52.599,16,9,6,0
54.2,16,8,6,45
52.524,16,8,6,30
54.349,16,8,6,15
52.737,16,8,6,0
55.04,16,7,6,45
57.599,16,7,6,30
56.563,16,7,6,15
58.64,16,7,6,0
56.657,16,6,6,45
54.228,16,6,6,30
55.13,16,6,6,15
52.858,16,6,6,0
54.938,16,5,6,45
52.451,16,5,6,30
53.697,16,5,6,15
52.052,16,5,6,0
53.916,16,4,6,45
52.344,16,4,6,30
53.935,16,4,6,15
51.821,16,4,6,0
53.978,16,3,6,45
52.548,16,3,6,30
54.487,16,3,6,15
53.003,16,3,6,0
55.308,16,2,6,45
53.812,16,2,6,30
55.199,16,2,6,15
54.27,16,2,6,0
55.596,16,1,6,45
53.909,16,1,6,30
55.632,16,1,6,15
54.214,16,1,6,0
55.265,16,0,6,45
56.416,16,0,6,30
54.383,16,0,6,15
55.861,16,0,6,0
54.244,15,23,6,45
56.205,15,23,6,30
54.517,15,23,6,15
57.122,15,23,6,0
55.862,15,22,6,45
57.814,15,22,6,30
58.171,15,22,6,15
56.797,15,22,6,0
59.942,15,21,6,45
57.156,15,21,6,30
57.443,15,21,6,15
59.268,15,21,6,0
56.906,15,20,6,45
57.879,15,20,6,30
62.311,15,20,6,15
58.891,15,20,6,0
61.755,15,19,6,45
60.078,15,19,6,30
54.796,15,19,6,15
56.422,15,19,6,0
57.011,15,18,6,45
53.588,15,18,6,30
54.081,15,18,6,15
52.56,15,18,6,0
54.504,15,17,6,45
54.155,15,17,6,30
53.832,15,17,6,15
54.886,15,17,6,0
52.776,15,16,6,45
55.181,15,16,6,30
54.178,15,16,6,15
54.48,15,16,6,0
56.048,15,15,6,45
54.161,15,15,6,30
55.881,15,15,6,15
55.673,15,15,6,0
54.28,15,14,6,45
55.758,15,14,6,30
53.728,15,14,6,15
54.332,15,14,6,0
55.045,15,13,6,45
54.821,15,13,6,30
55.958,15,13,6,15
55.942,15,13,6,0
55.769,15,12,6,45
54.619,15,12,6,30
56.329,15,12,6,15
56.19,15,12,6,0
54.419,15,11,6,45
55.183,15,11,6,30
54.478,15,11,6,15
54.737,15,11,6,0
54.949,15,10,6,45
50.363,15,10,6,30
52.068,15,10,6,15
53.169,15,10,6,0
52.944,15,9,6,45
54.991,15,9,6,30
55.414,15,9,6,15
56.215,15,9,6,0
59.187,15,8,6,45
57.313,15,8,6,30
58.04,15,8,6,15
52.781,15,8,6,0
54.074,15,7,6,45
52.902,15,7,6,30
55.549,15,7,6,15
57.693,15,7,6,0
55.863,15,6,6,45
55.864,15,6,6,30
52.041,15,6,6,15
51.268,15,6,6,0
50.648,15,5,6,45
50.008,15,5,6,30
49.141,15,5,6,15
48.782,15,5,6,0
49.122,15,4,6,45
48.84,15,4,6,30
48.839,15,4,6,15
48.599,15,4,6,0
48.43,15,3,6,45
48.629,15,3,6,30
48.982,15,3,6,15
48.7,15,3,6,0
48.792,15,2,6,45
49.094,15,2,6,30
49.118,15,2,6,15
49.598,15,2,6,0
49.121,15,1,6,45
49.751,15,1,6,30
49.103,15,1,6,15
48.987,15,1,6,0
49.054,15,0,6,45
49.392,15,0,6,30
48.859,15,0,6,15
49.097,15,0,6,0
48.701,14,23,6,45
49.224,14,23,6,30
49.452,14,23,6,15
49.55,14,23,6,0
50.035,14,22,6,45
49.962,14,22,6,30
50.239,14,22,6,15
50.423,14,22,6,0
50.279,14,21,6,45
53.356,14,21,6,30
50.356,14,21,6,15
56.967,14,21,6,0
58.029,14,20,6,45
58.382,14,20,6,30
53.784,14,20,6,15
54.859,14,20,6,0
53.908,14,19,6,45
56.241,14,19,6,30
54.042,14,19,6,15
56.646,14,19,6,0
56.93,14,18,6,45
57.138,14,18,6,30
54.874,14,18,6,15
58.036,14,18,6,0
56.825,14,17,6,45
60.833,14,17,6,30
60.03,14,17,6,15
60.64,14,17,6,0
57.534,14,16,6,45
58.182,14,16,6,30
61.405,14,16,6,0
54.738,14,15,6,45
56.763,14,15,6,30
54.696,14,15,6,15
56.562,14,15,6,0
52.886,14,14,6,45
59.77,14,14,6,30
62.066,14,14,6,15
57.369,14,14,6,0
62.659,14,13,6,45
53.067,14,13,6,30
56.807,14,13,6,15
58.402,14,13,6,0
55.334,14,12,6,45
57.982,14,12,6,30
54.648,14,12,6,15
58.85,14,12,6,0
58.405,14,11,6,45
60.571,14,11,6,30
62.855,14,11,6,15
58.245,14,11,6,0
57.677,14,10,6,45
55.807,14,10,6,30
48.423,14,10,6,15
49.455,14,10,6,0
47.307,14,9,6,45
45.811,14,9,6,30
48.096,14,9,6,15
52.854,14,9,6,0
52.419,14,8,6,45
50.727,14,8,6,30
51.758,14,8,6,15
52.706,14,8,6,0
51.669,14,7,6,45
52.144,14,7,6,30
50.866,14,7,6,15
51.488,14,7,6,0
50.949,14,6,6,45
50.712,14,6,6,30
50.694,14,6,6,15
50.481,14,6,6,0
50.738,14,5,6,45
50.267,14,5,6,30
50.434,14,5,6,15
49.08,14,5,6,0
49.64,14,4,6,45
48.89,14,4,6,30
48.955,14,4,6,15
49.297,14,4,6,0
49.785,14,3,6,45
48.941,14,3,6,30
50.133,14,3,6,15
49.437,14,3,6,0
49.681,14,2,6,45
49.203,14,2,6,30
50.167,14,2,6,15
49.075,14,2,6,0
49.969,14,1,6,45
50.769,14,1,6,30
49.572,14,1,6,15
50.095,14,1,6,0
50.756,14,0,6,45
49.975,14,0,6,30
51.4,14,0,6,15
51.338,14,0,6,0
49.684,13,23,6,45
51.62,13,23,6,30
51.884,13,23,6,15
50.561,13,23,6,0
52.879,13,22,6,45
51.795,13,22,6,30
52.723,13,22,6,15
52.766,13,22,6,0
54.096,13,21,6,45
53.442,13,21,6,30
54.792,13,21,6,15
52.669,13,21,6,0
53.123,13,20,6,45
50.415,13,20,6,30
55.607,13,20,6,15
56.389,13,20,6,0
55.515,13,19,6,45
55.326,13,19,6,30
57.437,13,19,6,15
57.1,13,19,6,0
55.878,13,18,6,45
58.405,13,18,6,30
57.78,13,18,6,15
58.726,13,18,6,0
57.978,13,17,6,45
57.481,13,17,6,30
56.617,13,17,6,15
54.919,13,17,6,0
49.922,13,16,6,45
51.202,13,16,6,15
56.221,13,16,6,0
53.814,13,15,6,45
58.361,13,15,6,30
58.147,13,15,6,15
53.356,13,15,6,0
58.838,13,14,6,45
59.548,13,14,6,30
62.657,13,14,6,15
64.579,13,14,6,0
63.323,13,13,6,45
55.137,13,13,6,30
62.517,13,13,6,15
63.374,13,13,6,0
54.986,13,12,6,45
62.429,13,12,6,30
55.938,13,12,6,15
54.832,13,12,6,0
54.877,13,11,6,45
59.657,13,11,6,30
53.637,13,11,6,15
59.009,13,11,6,0
50.275,13,10,6,45
57.804,13,10,6,30
57.544,13,10,6,15
56.017,13,10,6,0
55.309,13,9,6,45
61.07,13,9,6,30
56.139,13,9,6,15
61.411,13,9,6,0
57.209,13,8,6,45
57.452,13,8,6,30
60.595,13,8,6,15
55.953,13,8,6,0
57.407,13,7,6,45
52.681,13,7,6,30
51.804,13,7,6,15
52.57,13,7,6,0
52.009,13,6,6,45
51.819,13,6,6,30
50.783,13,6,6,15
52.93,13,6,6,0
50.965,13,5,6,45
52.068,13,5,6,30
50.335,13,5,6,15
50.033,13,5,6,0
49.284,13,4,6,45
49.748,13,4,6,30
48.859,13,4,6,15
48.768,13,4,6,0
49.07,13,3,6,45
49.04,13,3,6,30
49.929,13,3,6,15
49.573,13,3,6,0
50.609,13,2,6,45
49.43,13,2,6,30
49.781,13,2,6,15
49.42,13,2,6,0
49.77,13,1,6,45
49.869,13,1,6,30
50.147,13,1,6,15
49.644,13,1,6,0
49.238,13,0,6,45
51.007,13,0,6,30
50.241,13,0,6,15
51.221,13,0,6,0
49.264,12,23,6,45
50.634,12,23,6,30
49.987,12,23,6,15
51.277,12,23,6,0
51.758,12,22,6,45
50.723,12,22,6,30
51.676,12,22,6,15
51.456,12,22,6,0
53.475,12,21,6,45
53.082,12,21,6,30
58.445,12,21,6,15
59.53,12,21,6,0
63.784,12,20,6,45
62.53,12,20,6,30
61.037,12,20,6,15
61.284,12,20,6,0
58.201,12,19,6,45
61.284,12,19,6,30
60.63,12,19,6,15
59.814,12,19,6,0
61.74,12,18,6,45
56.701,12,18,6,30
60.884,12,18,6,15
53.626,12,18,6,0
59.892,12,17,6,45
52.903,12,17,6,30
59.613,12,17,6,15
60.821,12,17,6,0
57.852,12,16,6,45
58.132,12,16,6,30
60.588,12,16,6,15
57.294,12,16,6,0
57.211,12,15,6,45
62.262,12,15,6,30
59.862,12,15,6,15
63.7,12,15,6,0
65.325,12,14,6,45
61.937,12,14,6,30
65.761,12,14,6,15
63.721,12,14,6,0
59.504,12,13,6,45
62.16,12,13,6,30
55.502,12,13,6,15
62.039,12,13,6,0
50.832,12,12,6,45
58.528,12,12,6,30
58.801,12,12,6,15
56.134,12,12,6,0
60.267,12,11,6,45
66.266,12,11,6,30
61.923,12,11,6,15
61.397,12,11,6,0
55.019,12,10,6,45
52.846,12,10,6,30
56.97,12,10,6,15
54.772,12,10,6,0
53.042,12,9,6,45
55.653,12,9,6,30
55.717,12,9,6,15
54.48,12,9,6,0
54.158,12,8,6,45
54.209,12,8,6,30
53.244,12,8,6,15
53.573,12,8,6,0
55.773,12,7,6,45
55.249,12,7,6,30
55.365,12,7,6,15
51.791,12,7,6,0
52.135,12,6,6,45
51.42,12,6,6,30
52.502,12,6,6,15
50.85,12,6,6,0
51.814,12,5,6,45
49.664,12,5,6,30
50.026,12,5,6,15
48.67,12,5,6,0
47.929,12,4,6,45
48.211,12,4,6,30
48.18,12,4,6,15
48.243,12,4,6,0
47.984,12,3,6,45
48.235,12,3,6,30
48.725,12,3,6,15
48.319,12,3,6,0
48.608,12,2,6,45
49.443,12,2,6,30
48.844,12,2,6,15
49.347,12,2,6,0
49.152,12,1,6,45
49.028,12,1,6,30
49.153,12,1,6,15
49.012,12,1,6,0
48.796,12,0,6,45
50.231,12,0,6,30
49.308,12,0,6,15
50.704,12,0,6,0
49.722,11,23,6,45
49.541,11,23,6,30
50.591,11,23,6,15
49.182,11,23,6,0
50.885,11,22,6,45
51.666,11,22,6,30
51.042,11,22,6,15
54.014,11,22,6,0
51.799,11,21,6,45
57.045,11,21,6,30
54.871,11,21,6,15
55.892,11,21,6,0
52.85,11,20,6,45
54.287,11,20,6,30
54.233,11,20,6,15
53.962,11,20,6,0
56.243,11,19,6,45
52.047,11,19,6,30
55.213,11,19,6,15
53.87,11,19,6,0
60.03,11,18,6,45
55.683,11,18,6,30
58.443,11,18,6,15
51.819,11,17,6,45
51.359,11,17,6,30
53.596,11,17,6,15
53.37,11,17,6,0
52.508,11,16,6,45
52.046,11,16,6,30
55.234,11,16,6,15
55.744,11,16,6,0
59.1,11,15,6,45
54.772,11,15,6,30
54.645,11,15,6,15
57.309,11,15,6,0
53.404,11,14,6,45
62.331,11,14,6,30
55.435,11,14,6,15
58.238,11,14,6,0
55.294,11,13,6,15
57.498,11,13,6,0
57.341,11,12,6,45
55.43,11,12,6,30
56.969,11,12,6,15
56.73,11,12,6,0
57.65,11,11,6,45
55.266,11,11,6,30
61.206,11,11,6,15
54.148,11,11,6,0
57.544,11,10,6,45
53.568,11,10,6,30
54.622,11,10,6,15
51.702,11,10,6,0
56.361,11,9,6,45
51.958,11,9,6,30
56.745,11,9,6,15
55.855,11,9,6,0
56.993,11,8,6,45
49.525,11,8,6,30
52.798,11,8,6,15
52.607,11,8,6,0
54.239,11,7,6,45
53.169,11,7,6,30
55.299,11,7,6,15
56.325,11,7,6,0
54.065,11,6,6,45
52.718,11,6,6,30
50.836,11,6,6,15
51.161,11,6,6,0
52.83,11,5,6,45
51.54,11,5,6,30
51.394,11,5,6,15
49.295,11,5,6,0
48.163,11,4,6,45
48.23,11,4,6,30
48.425,11,4,6,15
48.719,11,4,6,0
48.132,11,3,6,45
48.356,11,3,6,30
48.922,11,3,6,15
48.45,11,3,6,0
48.65,11,2,6,45
48.77,11,2,6,30
48.304,11,2,6,15
49.004,11,2,6,0
49.01,11,1,6,45
48.833,11,1,6,30
48.983,11,1,6,15
49.048,11,1,6,0
49.629,11,0,6,45
48.812,11,0,6,30
49.117,11,0,6,15
49.841,11,0,6,0
49.699,10,23,6,45
49.136,10,23,6,30
49.624,10,23,6,15
49.256,10,23,6,0
49.712,10,22,6,45
50.543,10,22,6,30
50.893,10,22,6,15
51.492,10,22,6,0
52.193,10,21,6,45
53.612,10,21,6,30
54.578,10,21,6,15
54.075,10,21,6,0
53.786,10,20,6,45
53.003,10,20,6,30
55.226,10,20,6,15
54.729,10,20,6,0
56.517,10,19,6,45
59.093,10,19,6,30
60.817,10,19,6,15
60.151,10,19,6,0
60.518,10,18,6,45
59.555,10,18,6,30
58.505,10,18,6,15
54.987,10,17,6,45
55.096,10,17,6,30
52.651,10,17,6,15
56.263,10,16,6,30
52.881,10,16,6,15
60.229,10,16,6,0
63.062,10,15,6,45
55.5,10,15,6,30
61.211,10,15,6,15
62.822,10,15,6,0
59.917,10,14,6,45
61.46,10,14,6,30
64.423,10,14,6,15
67.652,10,14,6,0
66.146,10,13,6,45
71.959,10,13,6,30
66.411,10,13,6,15
69.69,10,13,6,0
65.888,10,12,6,45
65.7,10,12,6,30
64.397,10,12,6,15
61.443,10,12,6,0
59.546,10,11,6,45
63.086,10,11,6,30
62.932,10,11,6,15
63.354,10,11,6,0
60.023,10,10,6,45
61.382,10,10,6,30
58.801,10,10,6,15
57.6,10,10,6,0
55.728,10,9,6,45
55.256,10,9,6,30
58.995,10,9,6,15
58.609,10,9,6,0
59.765,10,8,6,45
67.565,10,8,6,30
62.997,10,8,6,15
56.564,10,8,6,0
57.906,10,7,6,45
55.596,10,7,6,30
56.311,10,7,6,15
57.262,10,7,6,0
58.638,10,6,6,45
55.82,10,6,6,30
57.152,10,6,6,15
57.515,10,6,6,0
53.52,10,5,6,45
52.729,10,5,6,30
50.059,10,5,6,15
49.391,10,5,6,0
48.055,10,4,6,45
48.181,10,4,6,30
48.21,10,4,6,15
48.5,10,4,6,0
48.226,10,3,6,45
48.341,10,3,6,30
48.752,10,3,6,15
48.87,10,3,6,0
48.597,10,2,6,45
48.417,10,2,6,30
48.922,10,2,6,15
49.326,10,2,6,0
48.495,10,1,6,45
49.634,10,1,6,30
49.063,10,1,6,15
48.933,10,1,6,0
49.379,10,0,6,45
49.145,10,0,6,30
50.383,10,0,6,15
50.253,10,0,6,0
50.95,9,23,6,45
49.998,9,23,6,30
50.494,9,23,6,15
50.359,9,23,6,0
51.031,9,22,6,45
50.778,9,22,6,30
50.388,9,22,6,15
50.74,9,22,6,0
50.357,9,21,6,45
50.932,9,21,6,30
50.584,9,21,6,15
51.141,9,21,6,0
50.253,9,20,6,45
50.497,9,20,6,30
50.98,9,20,6,15
50.632,9,20,6,0
50.589,9,19,6,45
50.587,9,19,6,30
51.114,9,19,6,15
51.073,9,19,6,0
51.161,9,18,6,45
51.267,9,18,6,30
52.346,9,18,6,15
51.554,9,18,6,0
51.412,9,17,6,45
50.96,9,17,6,30
51.372,9,17,6,15
52.975,9,17,6,0
52.98,9,16,6,45
54.031,9,16,6,30
54.743,9,16,6,15
57.924,9,16,6,0
57.379,9,15,6,45
62.314,9,15,6,30
60.281,9,15,6,15
57.063,9,15,6,0
57.484,9,14,6,45
52.451,9,14,6,30
56.13,9,14,6,15
51.035,9,14,6,0
52.944,9,13,6,45
50.629,9,13,6,30
53.566,9,13,6,15
55.792,9,13,6,0
55.112,9,12,6,45
56.551,9,12,6,30
54.088,9,12,6,15
54.714,9,12,6,0
54.921,9,11,6,45
50.912,9,11,6,30
52.858,9,11,6,15
50.364,9,11,6,0
47.705,9,10,6,45
46.756,9,10,6,30
48.692,9,10,6,15
49.251,9,10,6,0
49.593,9,9,6,45
49.525,9,9,6,30
49.044,9,9,6,15
49.567,9,9,6,0
49.285,9,8,6,45
48.987,9,8,6,30
49.077,9,8,6,15
49.392,9,8,6,0
49.636,9,7,6,45
49.739,9,7,6,30
49.46,9,7,6,15
49.236,9,7,6,0
48.97,9,6,6,45
48.795,9,6,6,30
48.682,9,6,6,15
48.407,9,6,6,0
48.66,9,5,6,45
48.659,9,5,6,30
48.531,9,5,6,15
48.576,9,5,6,0
48.546,9,4,6,45
48.761,9,4,6,30
48.831,9,4,6,15
49.802,9,4,6,0
49.355,9,3,6,45
49.44,9,3,6,30
49.196,9,3,6,15
49.445,9,3,6,0
49.361,9,2,6,45
49.523,9,2,6,30
49.602,9,2,6,15
50.073,9,2,6,0
49.483,9,1,6,45
49.845,9,1,6,30
50.216,9,1,6,15
49.823,9,1,6,0
49.462,9,0,6,45
49.522,9,0,6,30
49.131,9,0,6,15
51.841,9,0,6,0
49.923,8,23,6,45
51.775,8,23,6,30
52.277,8,23,6,15
53.001,8,23,6,0
52.604,8,22,6,45
52.816,8,22,6,30
52.99,8,22,6,15
53.141,8,22,6,0
52.931,8,21,6,45
53.236,8,21,6,30
53.138,8,21,6,15
52.537,8,21,6,0
53.232,8,20,6,45
52.338,8,20,6,30
53.054,8,20,6,15
53.19,8,20,6,0
51.753,8,19,6,45
50.963,8,19,6,30
51.961,8,19,6,15
52.861,8,19,6,0
52.342,8,18,6,45
51.789,8,18,6,30
50.193,8,18,6,15
51.295,8,18,6,0
51.498,8,17,6,45
51.331,8,17,6,30
50.962,8,17,6,15
51.447,8,17,6,0
49.755,8,16,6,45
49.135,8,16,6,30
51.438,8,16,6,15
53.711,8,16,6,0
54.74,8,15,6,45
53.744,8,15,6,30
51.645,8,15,6,15
51.61,8,15,6,0
51.698,8,14,6,45
51.618,8,14,6,30
51.781,8,14,6,15
52.679,8,14,6,0
52.597,8,13,6,45
52.144,8,13,6,30
52.762,8,13,6,15
51.726,8,13,6,0
52.422,8,12,6,45
51.858,8,12,6,30
53.125,8,12,6,15
52.465,8,12,6,0
51.352,8,11,6,45
50.083,8,11,6,30
51.129,8,11,6,15
49.455,8,11,6,0
50.177,8,10,6,45
51.147,8,10,6,30
50.983,8,10,6,15
51.302,8,10,6,0
48.717,8,9,6,45
50.086,8,9,6,30
50.39,8,9,6,15
50.956,8,9,6,0
50.81,8,8,6,45
50.372,8,8,6,30
50.433,8,8,6,15
49.751,8,8,6,0
49.97,8,7,6,45
49.587,8,7,6,30
50.166,8,7,6,15
49.916,8,7,6,0
49.873,8,6,6,45
49.215,8,6,6,30
48.635,8,6,6,15
48.843,8,6,6,0
48.253,8,5,6,45
48.043,8,5,6,30
47.762,8,5,6,15
48.143,8,5,6,0
48.543,8,4,6,45
48.417,8,4,6,30
48.265,8,4,6,15
48.871,8,4,6,0
48.686,8,3,6,45
48.852,8,3,6,30
48.493,8,3,6,15
48.387,8,3,6,0
48.655,8,2,6,45
48.748,8,2,6,30
48.988,8,2,6,15
49.113,8,2,6,0
48.741,8,1,6,45
49.059,8,1,6,30
48.795,8,1,6,15
49.455,8,1,6,0
49.741,8,0,6,45
49.777,8,0,6,30
50.791,8,0,6,15
50.382,8,0,6,0
50.581,7,23,6,45
50.315,7,23,6,30
49.664,7,23,6,15
50.843,7,23,6,0
49.982,7,22,6,45
50.015,7,22,6,30
50.868,7,22,6,15
51.54,7,22,6,0
51.267,7,21,6,45
52.699,7,21,6,30
53.667,7,21,6,15
53.93,7,21,6,0
54.886,7,20,6,45
59.549,7,20,6,30
61.052,7,20,6,15
61.252,7,20,6,0
60.066,7,19,6,45
59.638,7,19,6,30
60.881,7,19,6,15
57.5,7,19,6,0
62.231,7,18,6,45
57.086,7,18,6,30
59.033,7,18,6,15
54.013,7,18,6,0
58.128,7,17,6,45
57.188,7,17,6,30
56.873,7,17,6,15
59.326,7,17,6,0
56.54,7,16,6,45
62.338,7,16,6,30
55.164,7,16,6,15
59.001,7,16,6,0
56.424,7,15,6,45
60.045,7,15,6,30
63.297,7,15,6,15
51.242,7,15,6,0
60.632,7,14,6,45
61.991,7,14,6,30
58.225,7,14,6,15
61.328,7,14,6,0
55.152,7,13,6,45
61.931,7,13,6,30
57.313,7,13,6,15
53.889,7,13,6,0
58.655,7,12,6,45
54.943,7,12,6,30
61.989,7,12,6,15
48.947,7,12,6,0
58.839,7,11,6,45
56.934,7,11,6,30
53.668,7,11,6,15
55.893,7,11,6,0
53.778,7,10,6,45
54.0,7,10,6,30
57.564,7,10,6,15
53.419,7,10,6,0
55.017,7,9,6,45
56.044,7,9,6,30
54.985,7,9,6,15
52.31,7,9,6,0
51.487,7,8,6,45
52.84,7,8,6,30
51.804,7,8,6,15
51.735,7,8,6,0
51.83,7,7,6,45
51.276,7,7,6,30
50.897,7,7,6,15
51.205,7,7,6,0
50.636,7,6,6,45
50.504,7,6,6,30
50.905,7,6,6,15
51.421,7,6,6,0
50.608,7,5,6,45
51.035,7,5,6,30
49.707,7,5,6,15
49.546,7,5,6,0
48.504,7,4,6,45
48.49,7,4,6,30
48.064,7,4,6,15
48.279,7,4,6,0
48.382,7,3,6,45
48.44,7,3,6,30
48.329,7,3,6,15
48.531,7,3,6,0
48.515,7,2,6,45
48.902,7,2,6,30
49.596,7,2,6,15
48.911,7,2,6,0
49.684,7,1,6,45
48.512,7,1,6,30
49.019,7,1,6,15
50.56,7,1,6,0
49.696,7,0,6,45
50.292,7,0,6,30
49.793,7,0,6,15
50.511,7,0,6,0
50.749,6,23,6,45
50.829,6,23,6,30
50.64,6,23,6,15
50.475,6,23,6,0
50.691,6,22,6,45
50.811,6,22,6,30
50.072,6,22,6,15
51.234,6,22,6,0
52.39,6,21,6,45
53.027,6,21,6,30
53.808,6,21,6,15
53.62,6,21,6,0
53.639,6,20,6,45
56.207,6,20,6,30
56.132,6,20,6,15
57.318,6,20,6,0
55.724,6,19,6,45
55.044,6,19,6,30
55.932,6,19,6,15
56.614,6,19,6,0
58.821,6,18,6,45
57.091,6,18,6,30
55.889,6,18,6,15
55.487,6,18,6,0
54.638,6,17,6,45
57.202,6,17,6,30
59.634,6,17,6,15
57.388,6,17,6,0
56.512,6,16,6,45
56.114,6,16,6,15
57.712,6,16,6,0
56.596,6,15,6,45
55.663,6,15,6,15
57.645,6,15,6,0
57.719,6,14,6,45
61.03,6,14,6,30
58.894,6,14,6,15
59.154,6,13,6,15
58.438,6,13,6,0
67.234,6,12,6,45
54.462,6,12,6,30
57.267,6,12,6,15
54.459,6,12,6,0
50.91,6,11,6,45
57.936,6,11,6,30
54.483,6,11,6,15
55.983,6,11,6,0
54.585,6,10,6,45
53.696,6,10,6,30
51.506,6,10,6,15
53.77,6,10,6,0
52.811,6,9,6,45
50.737,6,9,6,30
52.724,6,9,6,15
46.888,6,9,6,0
50.915,6,8,6,45
52.965,6,8,6,30
52.961,6,8,6,15
56.603,6,8,6,0
54.955,6,7,6,45
53.879,6,7,6,30
53.441,6,7,6,15
50.898,6,7,6,0
51.091,6,6,6,45
50.537,6,6,6,30
50.867,6,6,6,15
50.823,6,6,6,0
51.114,6,5,6,45
50.631,6,5,6,30
49.575,6,5,6,15
49.209,6,5,6,0
48.21,6,4,6,45
48.075,6,4,6,30
48.266,6,4,6,15
48.565,6,4,6,0
48.289,6,3,6,45
48.65,6,3,6,30
48.864,6,3,6,15
48.611,6,3,6,0
49.271,6,2,6,45
48.898,6,2,6,30
49.284,6,2,6,15
48.944,6,2,6,0
49.126,6,1,6,45
49.505,6,1,6,30
49.5,6,1,6,15
49.371,6,1,6,0
49.62,6,0,6,45
49.858,6,0,6,30
51.107,6,0,6,15
51.251,6,0,6,0
49.901,5,23,6,45
51.122,5,23,6,30
50.174,5,23,6,15
51.588,5,23,6,0
51.038,5,22,6,45
51.645,5,22,6,30
52.639,5,22,6,15
53.565,5,22,6,0
53.471,5,21,6,45
54.267,5,21,6,30
55.569,5,21,6,15
56.173,5,21,6,0
54.818,5,20,6,45
54.347,5,20,6,30
54.893,5,20,6,15
57.88,5,20,6,0
55.53,5,19,6,45
57.783,5,19,6,30
54.963,5,19,6,15
55.834,5,19,6,0
54.941,5,18,6,45
57.102,5,18,6,30
55.891,5,18,6,15
55.305,5,18,6,0
57.58,5,17,6,45
57.433,5,17,6,30
58.697,5,17,6,15
60.137,5,17,6,0
54.091,5,16,6,45
54.676,5,16,6,30
57.659,5,16,6,0
57.389,5,15,6,45
56.059,5,15,6,30
56.168,5,15,6,15
53.189,5,15,6,0
53.496,5,14,6,45
55.609,5,14,6,30
59.445,5,14,6,15
63.147,5,14,6,0
55.509,5,13,6,45
61.939,5,13,6,30
61.941,5,13,6,15
52.536,5,13,6,0
57.456,5,12,6,45
69.213,5,12,6,30
60.217,5,12,6,15
57.644,5,12,6,0
59.036,5,11,6,45
57.847,5,11,6,30
57.16,5,11,6,15
54.871,5,11,6,0
45.392,5,10,6,45
54.801,5,10,6,30
50.864,5,10,6,15
54.625,5,10,6,0
48.738,5,9,6,45
51.787,5,9,6,30
60.886,5,9,6,15
62.537,5,9,6,0
56.629,5,8,6,45
57.838,5,8,6,30
49.635,5,8,6,15
55.062,5,8,6,0
61.887,5,7,6,45
48.816,5,7,6,30
51.586,5,7,6,15
51.014,5,7,6,0
50.932,5,6,6,45
50.878,5,6,6,30
